ID flightNo intDepDate time dayInterval holiday tid price rate
2047 CZ323 20160203 21 6 weekday 3 1530 high
2048 CZ323 20160203 21 6 weekday 3 1530 high
2049 CZ324 20160203 13 6 weekday 3 1530 high
2050 CZ324 20160203 13 6 weekday 3 1530 high
2051 CZ323 20160204 21 7 weekday 3 1910 high
2052 CZ323 20160204 21 7 weekday 3 1910 high
2053 CZ324 20160204 13 7 weekday 3 1910 high
2054 CZ324 20160204 13 7 weekday 3 1910 high
2055 CZ323 20160205 21 8 weekend 3 1530 high
2056 CZ323 20160205 21 8 weekend 3 1530 high
2057 CZ324 20160205 13 8 weekend 3 1430 high
2058 CZ324 20160205 13 8 weekend 3 1430 high
2059 CZ323 20160206 21 9 weekend 3 1530 high
2060 CZ323 20160206 21 9 weekend 3 1530 high
2061 CZ324 20160206 13 9 weekend 3 1530 high
2062 CZ324 20160206 13 9 weekend 3 1530 high
2063 CZ323 20160129 21 0 weekend 1 1910 high
2064 CZ323 20160129 21 0 weekend 1 1910 high
2065 CZ324 20160129 13 0 weekend 1 1910 high
2066 CZ324 20160129 13 0 weekend 1 1910 high
2067 CZ323 20160130 21 1 weekend 1 1910 high
2068 CZ323 20160130 21 1 weekend 1 1910 high
2069 CZ324 20160130 13 1 weekend 1 1910 high
2070 CZ324 20160130 13 1 weekend 1 1910 high
2071 CZ323 20160131 21 2 weekend 1 1910 high
2072 CZ323 20160131 21 2 weekend 1 1910 high
2073 CZ324 20160131 13 2 weekend 1 1910 high
2074 CZ324 20160131 13 2 weekend 1 1910 high
2075 CZ323 20160201 21 3 weekday 1 1530 high
2076 CZ323 20160201 21 3 weekday 1 1530 high
2077 CZ324 20160201 13 3 weekday 1 1720 high
2078 CZ324 20160201 13 3 weekday 1 1720 high
2079 CZ323 20160202 21 4 weekday 1 1530 high
2080 CZ323 20160202 21 4 weekday 1 1530 high
2081 CZ324 20160202 13 4 weekday 1 1430 high
2082 CZ324 20160202 13 4 weekday 1 1430 high
2083 CZ323 20160206 21 8 weekend 2 1530 high
2084 CZ323 20160206 21 8 weekend 2 1530 high
2085 CZ324 20160206 13 8 weekend 2 1530 high
2086 CZ324 20160206 13 8 weekend 2 1530 high
2087 CZ323 20160207 21 9 weekend 2 960 low
2088 CZ324 20160207 13 9 weekend 2 1150 low
2089 CZ323 20160207 21 9 weekend 2 960 low
2090 CZ324 20160207 13 9 weekend 2 1150 low
2091 CZ323 20160204 21 5 weekday 0 1910 high
2092 CZ323 20160204 21 5 weekday 0 1910 high
2093 CZ324 20160204 13 5 weekday 0 1910 high
2094 CZ324 20160204 13 5 weekday 0 1910 high
2095 CZ323 20160205 21 6 weekend 3 1530 high
2096 CZ323 20160205 21 6 weekend 3 1530 high
2097 CZ324 20160205 13 6 weekend 3 1430 high
2098 CZ324 20160205 13 6 weekend 3 1430 high
2099 CZ323 20160209 21 9 weekday 1 1340 high
2100 CZ323 20160209 21 9 weekday 1 1340 high
2101 CZ324 20160209 13 9 weekday 1 1910 high
2102 CZ324 20160209 13 9 weekday 1 1910 high
2103 CZ323 20160202 21 0 weekday 0 1910 high
2104 CZ323 20160202 21 0 weekday 0 1910 high
2105 CZ324 20160202 13 0 weekday 0 1720 high
2106 CZ324 20160202 13 0 weekday 0 1720 high
2107 CZ323 20160203 21 1 weekday 0 1910 high
2108 CZ323 20160203 21 1 weekday 0 1910 high
2109 CZ324 20160203 13 1 weekday 0 1530 high
2110 CZ324 20160203 13 1 weekday 0 1530 high
2111 CZ323 20160204 21 2 weekday 0 1910 high
2112 CZ323 20160204 21 2 weekday 0 1910 high
2113 CZ324 20160204 13 2 weekday 0 1910 high
2114 CZ324 20160204 13 2 weekday 0 1910 high
2115 CZ323 20160208 21 6 weekday 2 1340 high
2116 CZ323 20160208 21 6 weekday 2 1340 high
2117 CZ324 20160208 13 6 weekday 2 1340 high
2118 CZ324 20160208 13 6 weekday 2 1340 high
2119 CZ323 20160209 21 7 weekday 2 1340 high
2120 CZ323 20160209 21 7 weekday 2 1340 high
2121 CZ323 20160207 21 4 weekend 1 1910 high
2122 CZ324 20160207 13 4 weekend 1 1150 low
2123 CZ323 20160208 21 5 weekday 1 1340 high
2124 CZ324 20160208 13 5 weekday 1 1340 high
2125 CZ323 20160209 21 6 weekday 1 1340 high
2126 CZ324 20160209 13 6 weekday 1 1910 high
2127 CZ323 20160210 21 7 weekday 1 1340 high
2128 CZ324 20160210 13 7 weekday 1 1910 high
2129 CZ323 20160211 21 8 weekday 1 1340 high
2130 CZ324 20160211 13 8 weekday 1 1530 high
2131 CZ323 20160204 21 0 weekday 1 1910 high
2132 CZ323 20160205 21 0 weekend 0 1910 high
2133 CZ324 20160205 13 0 weekend 0 1430 high
2134 CZ323 20160206 21 1 weekend 0 1910 high
2135 CZ324 20160206 13 1 weekend 0 1530 high
2136 CZ323 20160207 21 2 weekend 0 1450 high
2137 CZ324 20160207 13 2 weekend 0 1150 low
2138 CZ323 20160208 21 3 weekday 0 1270 high
2139 CZ324 20160208 13 3 weekday 0 1430 high
2140 CZ323 20160209 21 4 weekday 0 1270 high
2141 CZ324 20160209 13 4 weekday 0 1910 high
2142 CZ323 20160210 21 5 weekday 0 1270 high
2143 CZ324 20160210 13 5 weekday 0 1910 high
2144 CZ323 20160211 21 6 weekday 0 1270 high
2145 CZ324 20160211 13 6 weekday 0 1530 high
2146 CZ323 20160206 21 1 weekend 3 1910 high
2147 CZ324 20160206 13 1 weekend 3 1530 high
2148 CZ323 20160207 21 2 weekend 3 1450 high
2149 CZ324 20160207 13 2 weekend 3 1150 low
2150 CZ323 20160208 21 3 weekday 3 1270 high
2151 CZ324 20160208 13 3 weekday 3 1430 high
2152 CZ323 20160209 21 4 weekday 3 1270 high
2153 CZ324 20160209 13 4 weekday 3 1910 high
2154 CZ323 20160210 21 5 weekday 3 1270 high
2155 CZ324 20160210 13 5 weekday 3 1910 high
2156 CZ323 20160211 21 6 weekday 3 1270 high
2157 CZ324 20160211 13 6 weekday 3 1530 high
2158 CZ323 20160206 21 0 weekend 2 1910 high
2159 CZ324 20160206 13 0 weekend 2 1530 high
2160 CZ323 20160207 21 1 weekend 2 1450 high
2161 CZ324 20160207 13 1 weekend 2 1340 high
2162 CZ323 20160208 21 2 weekday 2 1450 high
2163 CZ324 20160208 13 2 weekday 2 1530 high
2164 CZ323 20160209 21 3 weekday 2 1450 high
2165 CZ324 20160209 13 3 weekday 2 1910 high
2166 CZ323 20160210 21 4 weekday 2 1270 high
2167 CZ324 20160210 13 4 weekday 2 1910 high
2168 CZ323 20160211 21 5 weekday 2 1270 high
2169 CZ324 20160211 13 5 weekday 2 1530 high
2170 CZ324 20160210 13 2 weekday 0 1910 high
2171 CZ323 20160211 21 3 weekday 0 1270 high
2172 CZ324 20160211 13 3 weekday 0 1530 high
2173 CZ323 20160212 21 4 holiday 0 1270 high
2174 CZ324 20160212 13 4 holiday 0 1910 high
2175 CZ323 20160213 21 5 holiday 0 1910 high
2176 CZ324 20160213 13 5 holiday 0 1910 high
2177 CZ323 20160214 21 6 weekend 0 1910 high
2178 CZ324 20160214 13 6 weekend 0 1910 high
2179 CZ323 20160215 21 7 weekday 0 1530 high
2180 CZ324 20160216 13 7 weekday 1 1530 high
2181 CZ323 20160217 21 8 weekday 1 1630 high
2182 CZ324 20160217 13 8 weekday 1 1530 high
2183 CZ323 20160218 21 9 weekday 1 1090 low
2184 CZ324 20160218 13 9 weekday 1 1430 high
2185 CZ323 20160210 21 0 weekday 0 1450 high
2186 CZ324 20160210 13 0 weekday 0 1910 high
2187 CZ323 20160211 21 1 weekday 0 1450 high
2188 CZ324 20160213 13 0 holiday 1 4390 high
2189 CZ323 20160214 21 1 weekend 1 1910 high
2190 CZ324 20160214 13 1 weekend 1 1910 high
2191 CZ323 20160215 21 2 weekday 1 1720 high
2192 CZ324 20160215 13 2 weekday 1 1910 high
2193 CZ323 20160216 21 3 weekday 1 1630 high
2194 CZ324 20160216 13 3 weekday 1 1720 high
2195 CZ323 20160217 21 4 weekday 1 1360 high
2196 CZ324 20160217 13 4 weekday 1 1530 high
2197 CZ323 20160218 21 5 weekday 1 1270 high
2198 CZ324 20160218 13 5 weekday 1 1430 high
2199 CZ323 20160219 21 6 weekend 1 1270 high
2200 CZ324 20160219 13 6 weekend 1 1340 high
2201 CZ323 20160220 21 7 weekend 1 1090 low
2202 CZ324 20160220 13 7 weekend 1 1430 high
2203 CZ323 20160221 21 8 weekend 1 1270 high
2204 CZ323 20160219 21 6 weekend 3 1270 high
2205 CZ324 20160219 13 6 weekend 3 1340 high
2206 CZ323 20160220 21 7 weekend 3 1090 low
2207 CZ324 20160220 13 7 weekend 3 1430 high
2208 CZ323 20160221 21 8 weekend 3 1270 high
2209 CZ324 20160221 13 8 weekend 3 1340 high
2210 CZ323 20160222 21 9 weekday 3 1270 high
2211 CZ324 20160222 13 9 weekday 3 1150 low
2212 CZ323 20160216 21 2 weekday 1 1630 high
2213 CZ324 20160216 13 2 weekday 1 1720 high
2214 CZ323 20160217 21 3 weekday 1 1270 high
2215 CZ324 20160217 13 3 weekday 1 1720 high
2216 CZ323 20160218 21 4 weekday 1 1270 high
2217 CZ324 20160218 13 4 weekday 1 1430 high
2218 CZ323 20160219 21 5 weekend 1 1270 high
2219 CZ324 20160219 13 5 weekend 1 1340 high
2220 CZ323 20160220 21 6 weekend 1 1090 low
2221 CZ324 20160220 13 6 weekend 1 1430 high
2222 CZ323 20160221 21 7 weekend 1 1270 high
2223 CZ324 20160221 13 7 weekend 1 1340 high
2224 CZ323 20160222 21 8 weekday 1 1270 high
2225 CZ324 20160222 13 8 weekday 1 1150 low
2226 CZ323 20160215 21 1 weekday 3 1720 high
2227 CZ324 20160215 13 1 weekday 3 1910 high
2228 CZ323 20160216 21 2 weekday 3 1630 high
2229 CZ323 20160218 21 3 weekday 0 1270 high
2230 CZ324 20160218 13 3 weekday 0 1340 high
2231 CZ323 20160219 21 4 weekend 0 1270 high
2232 CZ324 20160219 13 4 weekend 0 1340 high
2233 CZ323 20160220 21 5 weekend 0 1270 high
2234 CZ324 20160220 13 5 weekend 0 1430 high
2235 CZ323 20160221 21 6 weekend 0 1270 high
2236 CZ324 20160221 13 6 weekend 0 1340 high
2237 CZ323 20160222 21 7 weekday 0 1270 high
2238 CZ324 20160222 13 7 weekday 0 1150 low
2239 CZ323 20160223 21 8 weekday 0 1450 high
2240 CZ324 20160223 13 8 weekday 0 1150 low
2241 CZ323 20160224 21 9 weekday 0 1090 low
2242 CZ323 20160215 21 0 weekday 3 1910 high
2243 CZ324 20160215 13 0 weekday 3 1910 high
2244 CZ323 20160216 21 1 weekday 3 1630 high
2245 CZ324 20160216 13 1 weekday 3 1720 high
2246 CZ323 20160217 21 2 weekday 3 1630 high
2247 CZ324 20160217 13 2 weekday 3 1720 high
2248 CZ323 20160218 21 3 weekday 3 1630 high
2249 CZ324 20160218 13 3 weekday 3 1340 high
2250 CZ323 20160219 21 4 weekend 3 1270 high
2251 CZ324 20160219 13 4 weekend 3 1340 high
2252 CZ323 20160220 21 5 weekend 3 1270 high
2253 CZ323 20160216 21 0 weekday 0 1630 high
2254 CZ324 20160216 13 0 weekday 0 1720 high
2255 CZ323 20160217 21 1 weekday 0 1630 high
2256 CZ324 20160217 13 1 weekday 0 1910 high
2257 CZ323 20160218 21 2 weekday 0 1630 high
2258 CZ324 20160218 13 2 weekday 0 1340 high
2259 CZ323 20160219 21 3 weekend 0 1270 high
2260 CZ324 20160219 13 3 weekend 0 1340 high
2261 CZ323 20160220 21 4 weekend 0 1270 high
2262 CZ324 20160220 13 4 weekend 0 1430 high
2263 CZ323 20160221 21 5 weekend 0 1270 high
2264 CZ324 20160221 13 5 weekend 0 1340 high
2265 CZ323 20160222 21 6 weekday 0 1270 high
2266 CZ324 20160222 13 6 weekday 0 1150 low
2267 CZ323 20160223 21 7 weekday 0 1450 high
2268 CZ324 20160223 13 7 weekday 0 1150 low
2269 CZ323 20160224 21 8 weekday 0 1450 high
2270 CZ324 20160224 13 8 weekday 0 1150 low
2271 CZ323 20160225 21 9 weekday 0 1090 low
2272 CZ324 20160225 13 9 weekday 0 1150 low
2273 CZ323 20160216 21 0 weekday 1 1630 high
2274 CZ324 20160216 13 0 weekday 1 1720 high
2275 CZ323 20160217 21 1 weekday 1 1630 high
2276 CZ324 20160217 13 1 weekday 1 1910 high
2277 CZ323 20160218 21 2 weekday 1 1630 high
2278 CZ324 20160218 13 2 weekday 1 1340 high
2279 CZ323 20160219 21 3 weekend 1 1270 high
2280 CZ324 20160219 13 3 weekend 1 1340 high
2281 CZ323 20160123 21 2 weekend 3 1910 high
2282 CZ323 20160123 21 2 weekend 3 1910 high
2283 CZ324 20160123 13 2 weekend 3 1910 high
2284 CZ324 20160123 13 2 weekend 3 1910 high
2285 CZ323 20160124 21 3 weekend 3 1910 high
2286 CZ323 20160124 21 3 weekend 3 1910 high
2287 CZ324 20160124 13 3 weekend 3 1910 high
2288 CZ324 20160124 13 3 weekend 3 1910 high
2289 CZ323 20160125 21 4 weekday 3 1530 high
2290 CZ323 20160122 21 0 weekend 2 5350 high
2291 CZ323 20160122 21 0 weekend 2 5350 high
2292 CZ324 20160122 13 0 weekend 2 1910 high
2293 CZ324 20160122 13 0 weekend 2 1910 high
2294 CZ323 20160123 21 1 weekend 2 1910 high
2295 CZ323 20160123 21 1 weekend 2 1910 high
2296 CZ324 20160123 13 1 weekend 2 1910 high
2297 CZ324 20160123 13 1 weekend 2 1910 high
2298 CZ323 20160124 21 2 weekend 2 1910 high
2299 CZ323 20160124 21 2 weekend 2 1910 high
2300 CZ324 20160124 13 2 weekend 2 1910 high
2301 CZ324 20160124 13 2 weekend 2 1910 high
2302 CZ323 20160125 21 3 weekday 2 1910 high
2303 CZ323 20160125 21 3 weekday 2 1910 high
2304 CZ324 20160125 13 3 weekday 2 1910 high
2305 CZ324 20160125 13 3 weekday 2 1910 high
2306 CZ324 20160123 13 1 weekend 3 5350 high
2307 CZ323 20160124 21 2 weekend 3 5350 high
2308 CZ323 20160124 21 2 weekend 3 5350 high
2309 CZ324 20160124 13 2 weekend 3 1910 high
2310 CZ324 20160124 13 2 weekend 3 1910 high
2311 CZ323 20160125 21 3 weekday 3 1910 high
2312 CZ323 20160125 21 3 weekday 3 1910 high
2313 CZ324 20160125 13 3 weekday 3 1910 high
2314 CZ324 20160125 13 3 weekday 3 1910 high
2315 CZ323 20160126 21 4 weekday 3 1530 high
2316 CZ324 20160126 13 4 weekday 3 1910 high
2317 CZ323 20160126 21 4 weekday 3 1530 high
2318 CZ324 20160126 13 4 weekday 3 1910 high
2319 CZ323 20160127 21 5 weekday 3 1910 high
2320 CZ323 20160127 21 5 weekday 3 1910 high
2321 CZ324 20160127 13 5 weekday 3 1910 high
2322 CZ324 20160127 13 5 weekday 3 1910 high
2323 CZ323 20160128 21 6 weekday 3 1910 high
2324 CZ324 20160128 13 6 weekday 3 1910 high
2325 CZ323 20160128 21 6 weekday 3 1910 high
2326 CZ324 20160128 13 6 weekday 3 1910 high
2327 CZ323 20160129 21 7 weekend 3 1910 high
2328 CZ323 20160129 21 7 weekend 3 1910 high
2329 CZ324 20160129 13 7 weekend 3 1910 high
2330 CZ324 20160129 13 7 weekend 3 1910 high
2331 CZ323 20160130 21 8 weekend 3 1910 high
2332 CZ324 20160130 13 8 weekend 3 1910 high
2333 CZ323 20160130 21 8 weekend 3 1910 high
2334 CZ324 20160130 13 8 weekend 3 1910 high
2335 CZ323 20160131 21 9 weekend 3 1910 high
2336 CZ324 20160131 13 9 weekend 3 1910 high
2337 CZ323 20160131 21 9 weekend 3 1910 high
2338 CZ324 20160131 13 9 weekend 3 1910 high
2339 CZ323 20160123 21 0 weekend 1 1910 high
2340 CZ323 20160123 21 0 weekend 1 1910 high
2341 CZ324 20160123 13 0 weekend 1 5350 high
2342 CZ324 20160123 13 0 weekend 1 5350 high
2343 CZ323 20160124 21 1 weekend 1 5350 high
2344 CZ323 20160124 21 1 weekend 1 5350 high
2345 CZ324 20160124 13 1 weekend 1 1910 high
2346 CZ324 20160124 13 1 weekend 1 1910 high
2347 CZ323 20160125 21 2 weekday 1 1910 high
2348 CZ323 20160125 21 2 weekday 1 1910 high
2349 CZ324 20160125 13 2 weekday 1 1910 high
2350 CZ324 20160125 13 2 weekday 1 1910 high
2351 CZ323 20160126 21 3 weekday 1 1530 high
2352 CZ323 20160126 21 3 weekday 1 1530 high
2353 CZ324 20160126 13 3 weekday 1 1910 high
2354 CZ324 20160126 13 3 weekday 1 1910 high
2355 CZ323 20160127 21 4 weekday 1 1910 high
2356 CZ324 20160127 13 4 weekday 1 1910 high
2357 CZ323 20160127 21 4 weekday 1 1910 high
2358 CZ324 20160127 13 4 weekday 1 1910 high
2359 CZ323 20160128 21 5 weekday 1 1910 high
2360 CZ324 20160128 13 5 weekday 1 1910 high
2361 CZ323 20160128 21 5 weekday 1 1910 high
2362 CZ324 20160128 13 5 weekday 1 1910 high
2363 CZ323 20160129 21 6 weekend 1 1910 high
2364 CZ324 20160129 13 6 weekend 1 1910 high
2365 CZ323 20160129 21 6 weekend 1 1910 high
2366 CZ324 20160129 13 6 weekend 1 1910 high
2367 CZ323 20160123 21 0 weekend 2 1910 high
2368 CZ323 20160123 21 0 weekend 2 1910 high
2369 CZ323 20160124 21 1 weekend 2 5350 high
2370 CZ323 20160124 21 1 weekend 2 5350 high
2371 CZ323 20160125 21 2 weekday 2 1910 high
2372 CZ324 20160125 13 2 weekday 2 1910 high
2373 CZ323 20160125 21 2 weekday 2 1910 high
2374 CZ324 20160125 13 2 weekday 2 1910 high
2375 CZ323 20160126 21 3 weekday 2 1910 high
2376 CZ324 20160126 13 3 weekday 2 1910 high
2377 CZ323 20160126 21 3 weekday 2 1910 high
2378 CZ324 20160126 13 3 weekday 2 1910 high
2379 CZ323 20160127 21 4 weekday 2 1910 high
2380 CZ323 20160127 21 4 weekday 2 1910 high
2381 CZ324 20160127 13 4 weekday 2 1910 high
2382 CZ324 20160127 13 4 weekday 2 1910 high
2383 CZ323 20160128 21 5 weekday 2 1910 high
2384 CZ324 20160128 13 5 weekday 2 1910 high
2385 CZ323 20160128 21 5 weekday 2 1910 high
2386 CZ324 20160128 13 5 weekday 2 1910 high
2387 CZ323 20160129 21 6 weekend 2 1910 high
2388 CZ324 20160129 13 6 weekend 2 1910 high
2389 CZ323 20160129 21 6 weekend 2 1910 high
2390 CZ324 20160129 13 6 weekend 2 1910 high
2391 CZ323 20160130 21 7 weekend 2 1910 high
2392 CZ324 20160130 13 7 weekend 2 1910 high
2393 CZ323 20160130 21 7 weekend 2 1910 high
2394 CZ324 20160130 13 7 weekend 2 1910 high
2395 CZ323 20160131 21 8 weekend 2 1910 high
2396 CZ324 20160131 13 8 weekend 2 1910 high
2397 CZ323 20160131 21 8 weekend 2 1910 high
2398 CZ324 20160131 13 8 weekend 2 1910 high
2399 CZ323 20160201 21 9 weekday 2 1530 high
2400 CZ323 20160201 21 9 weekday 2 1530 high
2401 CZ324 20160201 13 9 weekday 2 1530 high
2402 CZ324 20160201 13 9 weekday 2 1530 high
2403 CZ324 20160130 13 7 weekend 3 1910 high
2404 CZ323 20160131 21 8 weekend 3 1910 high
2405 CZ323 20160131 21 8 weekend 3 1910 high
2406 CZ324 20160131 13 8 weekend 3 1910 high
2407 CZ324 20160131 13 8 weekend 3 1910 high
2408 CZ323 20160201 21 9 weekday 3 1530 high
2409 CZ323 20160201 21 9 weekday 3 1530 high
2410 CZ324 20160201 13 9 weekday 3 1530 high
2411 CZ324 20160201 13 9 weekday 3 1530 high
2412 CZ323 20160124 21 0 weekend 0 5350 high
2413 CZ323 20160124 21 0 weekend 0 5350 high
2414 CZ324 20160124 13 0 weekend 0 5350 high
2415 CZ324 20160124 13 0 weekend 0 5350 high
2416 CZ323 20160125 21 1 weekday 0 1910 high
2417 CZ323 20160125 21 1 weekday 0 1910 high
2418 CZ324 20160125 13 1 weekday 0 1910 high
2419 CZ324 20160125 13 1 weekday 0 1910 high
2420 CZ323 20160126 21 2 weekday 0 1910 high
2421 CZ323 20160126 21 2 weekday 0 1910 high
2422 CZ324 20160126 13 2 weekday 0 1910 high
2423 CZ324 20160126 13 2 weekday 0 1910 high
2424 CZ323 20160127 21 3 weekday 0 1910 high
2425 CZ323 20160127 21 3 weekday 0 1910 high
2426 CZ324 20160127 13 3 weekday 0 1910 high
2427 CZ324 20160127 13 3 weekday 0 1910 high
2428 CZ323 20160128 21 4 weekday 0 1910 high
2429 CZ323 20160128 21 4 weekday 0 1910 high
2430 CZ324 20160128 13 4 weekday 0 1910 high
2431 CZ324 20160128 13 4 weekday 0 1910 high
2432 CZ323 20160129 21 5 weekend 0 1910 high
2433 CZ323 20160129 21 5 weekend 0 1910 high
2434 CZ324 20160129 13 5 weekend 0 1910 high
2435 CZ324 20160129 13 5 weekend 0 1910 high
2436 CZ323 20160130 21 6 weekend 0 1910 high
2437 CZ323 20160130 21 6 weekend 0 1910 high
2438 CZ324 20160130 13 6 weekend 0 1910 high
2439 CZ324 20160130 13 6 weekend 0 1910 high
2440 CZ323 20160131 21 7 weekend 0 1910 high
2441 CZ323 20160131 21 7 weekend 0 1910 high
2442 CZ324 20160131 13 7 weekend 0 1910 high
2443 CZ324 20160131 13 7 weekend 0 1910 high
2444 CZ323 20160201 21 8 weekday 0 1530 high
2445 CZ323 20160201 21 8 weekday 0 1530 high
2446 CZ324 20160201 13 8 weekday 0 1530 high
2447 CZ324 20160201 13 8 weekday 0 1530 high
2448 CZ323 20160202 21 9 weekday 0 1430 high
2449 CZ323 20160124 21 0 weekend 1 5350 high
2450 CZ323 20160124 21 0 weekend 1 5350 high
2451 CZ324 20160124 13 0 weekend 1 5350 high
2452 CZ324 20160124 13 0 weekend 1 5350 high
2453 CZ323 20160125 21 1 weekday 1 1910 high
2454 CZ323 20160125 21 1 weekday 1 1910 high
2455 CZ324 20160125 13 1 weekday 1 1910 high
2456 CZ324 20160125 13 1 weekday 1 1910 high
2457 CZ323 20160126 21 2 weekday 1 1910 high
2458 CZ323 20160126 21 2 weekday 1 1910 high
2459 CZ324 20160126 13 2 weekday 1 1910 high
2460 CZ324 20160126 13 2 weekday 1 1910 high
2461 CZ323 20160127 21 3 weekday 1 1910 high
2462 CZ323 20160127 21 3 weekday 1 1910 high
2463 CZ324 20160127 13 3 weekday 1 1910 high
2464 CZ324 20160127 13 3 weekday 1 1910 high
2465 CZ323 20160128 21 4 weekday 1 1910 high
2466 CZ323 20160128 21 4 weekday 1 1910 high
2467 CZ324 20160128 13 4 weekday 1 1910 high
2468 CZ324 20160128 13 4 weekday 1 1910 high
2469 CZ323 20160129 21 5 weekend 1 1910 high
2470 CZ323 20160129 21 5 weekend 1 1910 high
2471 CZ324 20160129 13 5 weekend 1 1910 high
2472 CZ324 20160129 13 5 weekend 1 1910 high
2473 CZ323 20160130 21 6 weekend 1 1910 high
2474 CZ323 20160130 21 6 weekend 1 1910 high
2475 CZ324 20160130 13 6 weekend 1 1910 high
2476 CZ324 20160130 13 6 weekend 1 1910 high
2477 CZ323 20160131 21 7 weekend 1 1910 high
2478 CZ323 20160131 21 7 weekend 1 1910 high
2479 CZ324 20160131 13 7 weekend 1 1910 high
2480 CZ324 20160131 13 7 weekend 1 1910 high
2481 CZ323 20160201 21 8 weekday 1 1530 high
2482 CZ323 20160201 21 8 weekday 1 1530 high
2483 CZ324 20160201 13 8 weekday 1 1530 high
2484 CZ324 20160201 13 8 weekday 1 1530 high
2485 CZ323 20160202 21 9 weekday 1 1430 high
2486 CZ324 20160202 13 9 weekday 1 1430 high
2487 CZ323 20160202 21 9 weekday 1 1430 high
2488 CZ324 20160202 13 9 weekday 1 1430 high
2489 CZ323 20160124 21 0 weekend 2 5350 high
2490 CZ323 20160124 21 0 weekend 2 5350 high
2491 CZ324 20160124 13 0 weekend 2 4390 high
2492 CZ324 20160124 13 0 weekend 2 4390 high
2493 CZ323 20160125 21 1 weekday 2 1910 high
2494 CZ323 20160125 21 1 weekday 2 1910 high
2495 CZ324 20160125 13 1 weekday 2 1910 high
2496 CZ324 20160125 13 1 weekday 2 1910 high
2497 CZ323 20160126 21 2 weekday 2 1910 high
2498 CZ323 20160126 21 2 weekday 2 1910 high
2499 CZ324 20160126 13 2 weekday 2 1910 high
2500 CZ324 20160126 13 2 weekday 2 1910 high
2501 CZ323 20160127 21 3 weekday 2 1910 high
2502 CZ323 20160127 21 3 weekday 2 1910 high
2503 CZ324 20160127 13 3 weekday 2 1910 high
2504 CZ324 20160127 13 3 weekday 2 1910 high
2505 CZ323 20160128 21 4 weekday 2 1910 high
2506 CZ324 20160128 13 4 weekday 2 1910 high
2507 CZ323 20160128 21 4 weekday 2 1910 high
2508 CZ324 20160128 13 4 weekday 2 1910 high
2509 CZ323 20160129 21 5 weekend 2 1910 high
2510 CZ323 20160129 21 5 weekend 2 1910 high
2511 CZ324 20160129 13 5 weekend 2 1910 high
2512 CZ324 20160129 13 5 weekend 2 1910 high
2513 CZ323 20160130 21 6 weekend 2 1910 high
2514 CZ323 20160130 21 6 weekend 2 1910 high
2515 CZ324 20160130 13 6 weekend 2 1910 high
2516 CZ324 20160130 13 6 weekend 2 1910 high
2517 CZ323 20160131 21 7 weekend 2 1910 high
2518 CZ324 20160131 13 7 weekend 2 1910 high
2519 CZ323 20160131 21 7 weekend 2 1910 high
2520 CZ324 20160131 13 7 weekend 2 1910 high
2521 CZ323 20160201 21 8 weekday 2 1530 high
2522 CZ324 20160201 13 8 weekday 2 1530 high
2523 CZ323 20160201 21 8 weekday 2 1530 high
2524 CZ324 20160201 13 8 weekday 2 1530 high
2525 CZ323 20160202 21 9 weekday 2 1430 high
2526 CZ324 20160202 13 9 weekday 2 1430 high
2527 CZ323 20160202 21 9 weekday 2 1430 high
2528 CZ324 20160202 13 9 weekday 2 1430 high
2529 CZ323 20160124 21 0 weekend 3 1910 high
2530 CZ323 20160124 21 0 weekend 3 1910 high
